source	meta_id	user_id	screen_name	phi	phi_2	followers	voteview_id	nominate_dim1	nominate_dim2	party_code	party	chamber
members_of_congress	MH11720729	296245061	repadriansmith	0.6412287908685198	1.832728382925886	414	20729	0.517	0.189	200	Republican	House
members_of_congress	MH11720725	237862972	repwalberg	0.5332052510135301	1.927233575213156	528	20725	0.515	0.084	200	Republican	House
members_of_congress	MH11720724	364415553	repsarbanes	-0.5573520305122919	1.5819064243463536	909	20724	-0.467	-0.072	100	Democrat	House
members_of_congress	MH11720723	384913290	repjohnyarmuth	-0.6183672287628775	0.7509411179881388	1446	20723	-0.378	-0.27	100	Democrat	House
members_of_congress	MS11720713	92186819	maziehirono	-0.7975412068268736	0.3064186865601635	9615	20713	-0.512	-0.085	100	Democrat	Senate
members_of_congress	MH11720712	24745957	rephankjohnson	-0.5862993309478178	1.4893200675750973	1409	20712	-0.468	0.013	100	Democrat	House
members_of_congress	MH11720709	20467163	vernbuchanan	0.8180334956487832	1.3633607062185626	779	20709	0.359	-0.129	200	Republican	House
members_of_congress	MH11720708	1880674038	usrepkcastor	-0.47644949090301414	1.0635082934958255	658	20708	-0.438	0.045	100	Democrat	House
members_of_congress	MS11720707	150078976	chrismurphyct	-0.8078332873320504	-0.1511348404565402	20336	20707	-0.269	-0.195	100	Democrat	Senate
members_of_congress	MH11720706	85396297	repjoecourtney	-0.4424476355298914	1.798265913408911	753	20706	-0.344	0.017	100	Democrat	House
members_of_congress	MH11720705	20552026	repperlmutter	-0.3352432134674362	1.3737763019033264	1053	20705	-0.282	0.077	100	Democrat	House
members_of_congress	MH11720704	584012853	repdlamborn	0.7926945928246835	1.5982689630020024	614	20704	0.678	0.198	200	Republican	House
members_of_congress	MH11720703	19739126	gopleader	1.5901839170144008	-1.3115764148124913	13827	20703	0.458	0.217	200	Republican	House
members_of_congress	MH11720702	385429543	repmcnerney	-0.3812111734030133	2.6239397892528884	701	20702	-0.262	-0.152	100	Democrat	House
members_of_congress	MH11720542	18696134	repsires	-0.3403176146646318	2.039371514875162	611	20542	-0.405	0.095	100	Democrat	House
members_of_congress	MH11720538	38254095	dorismatsui	-0.4939212754985484	1.9542087912469406	1105	20538	-0.434	-0.161	100	Democrat	House
members_of_congress	MH11720537	22669526	repgwenmoore	-0.6677730831636488	0.984352318349719	1591	20537	-0.528	-0.246	100	Democrat	House
members_of_congress	MH11720535	17976923	cathymcmorris	0.7262281861036145	1.1595706222810478	1472	20535	0.425	0.118	200	Republican	House
members_of_congress	MH11720533	210926192	repcuellar	-0.12505124139921261	2.216045363899706	692	20533	-0.228	0.622	100	Democrat	House
members_of_congress	MH11720530	26424123	repmccaul	0.7980503375722683	1.4079852356025986	883	20530	0.431	0.089	200	Republican	House
members_of_congress	MH11720529	156333623	repalgreen	-0.6438778098646649	1.094411921883202	2261	20529	-0.439	0.309	100	Democrat	House
members_of_congress	MH11720527	22055226	replouiegohmert	1.8053931368176561	-0.9270772733845699	5420	20527	0.63	-0.345	200	Republican	House
members_of_congress	MH11720522	27676828	patrickmchenry	0.8478641248697509	1.954331443903795	717	20522	0.549	0.087	200	Republican	House
members_of_congress	MH11720521	16256269	virginiafoxx	0.866123206205401	2.1017014010846373	654	20521	0.629	0.13	200	Republican	House
members_of_congress	MH11720519	33576489	repbrianhiggins	-0.4395940968733261	0.8067867450740442	724	20519	-0.347	-0.033	100	Democrat	House
members_of_congress	MH11720518	18805303	jefffortenberry	0.610468649520992	1.7193336291570929	665	20518	0.301	-0.058	200	Republican	House
members_of_congress	MH11720517	163570705	repcleaver	-0.49264336212699694	1.4705518343269572	1242	20517	-0.453	0.013	100	Democrat	House
members_of_congress	MH11720504	1140648348	repdwstweets	-0.5641880640255162	-0.061499578680217694	9055	20504	-0.421	0.069	100	Democrat	House
members_of_congress	MH11720504	115979444	dwstweets	-0.5641880640255162	-0.061499578680217694	9055	20504	-0.421	0.069	100	Democrat	House
members_of_congress	MH11720501	245451804	repjimcosta	-0.301524849978204	2.49558462218245	566	20501	-0.192	0.463	100	Democrat	House
members_of_congress	MH11720356	18030431	judgecarter	0.9355481826291128	1.9454837011953632	422	20356	0.473	0.599	200	Republican	House
members_of_congress	MH11720355	15751083	michaelcburgess	0.788374704559687	1.8758124170012216	840	20355	0.574	-0.202	200	Republican	House
members_of_congress	MS11720351	278145569	marshablackburn	1.6144929331419167	-0.6568083250812071	4227	20351	0.622	0.137	200	Republican	Senate
members_of_congress	MH11720344	23124635	tomcoleok04	0.6154699539530579	1.871311521971925	637	20344	0.332	0.363	200	Republican	House
members_of_congress	MH11720343	13491312	reptimryan	-0.6340081708493185	0.3942213083870653	4085	20343	-0.403	0.213	100	Democrat	House
members_of_congress	MH11720343	466532637	timryan	-0.6340081708493185	0.3942213083870653	4085	20343	-0.403	0.213	100	Democrat	House
members_of_congress	MH11720342	51228911	repmiketurner	0.9258838686533685	1.4737084459549337	860	20342	0.273	0.212	200	Republican	House
members_of_congress	MH11720340	432676344	gkbutterfield	-0.4122877322768485	1.7512819234175987	624	20340	-0.404	0.182	100	Democrat	House
members_of_congress	MS11720330	18137749	chrisvanhollen	-0.6349479591091175	1.0914242359909168	3495	20330	-0.392	-0.21	100	Democrat	Senate
members_of_congress	MH11720329	305620929	call_me_dutch	-0.4287345990558649	1.8313765881700523	610	20329	-0.295	0.133	100	Democrat	House
members_of_congress	MH11720322	1081350574589833221	repedcase	-0.485751592134359	1.6770573513244231	98	20322	-0.196	-0.123	100	Democrat	House
members_of_congress	MH11720321	168673083	repdavidscott	-0.3332731635939321	2.297624896394156	635	20321	-0.302	0.163	100	Democrat	House
members_of_congress	MH11720316	37094727	mariodb	0.6697339251163461	0.6767061908098976	787	20316	0.281	0.122	200	Republican	House
members_of_congress	MH11720310	312134473	replindasanchez	-0.4925033806189788	2.186635072667699	1024	20310	-0.508	-0.136	100	Democrat	House
members_of_congress	MH11720307	344972339	repdevinnunes	1.7783307987968315	-1.7778150210963866	14763	20307	0.449	0.217	200	Republican	House
members_of_congress	MH11720307	54412900	devinnunes	1.7783307987968315	-1.7778150210963866	14763	20307	0.449	0.217	200	Republican	House
members_of_congress	MH11720305	28602948	repraulgrijalva	-0.6054097152066553	1.0827709998450756	1431	20305	-0.598	-0.255	100	Democrat	House
members_of_congress	MH11720301	33977070	repmikerogersal	0.84205224391888	2.6439950642011723	549	20301	0.358	0.461	200	Republican	House
members_of_congress	MS11720146	193794406	sencapito	0.40065139804846717	1.502260878611741	1510	20146	0.266	0.063	200	Republican	Senate
members_of_congress	MH11720145	404132211	repricklarsen	-0.5303416125599268	1.6207279574097972	715	20145	-0.365	0.19	100	Democrat	House
members_of_congress	MH11720138	254082173	repjoewilson	0.997426400322377	1.4447332899809597	373	20138	0.537	0.113	200	Republican	House
members_of_congress	MH11720136	18909919	jimlangevin	-0.5185027494717761	1.4077340790632513	786	20136	-0.375	0.109	100	Democrat	House
members_of_congress	MH11720124	29766367	repsamgraves	0.8077569077311963	1.2673727552549623	417	20124	0.443	0.181	200	Republican	House
members_of_congress	MH11720122	516880804	bettymccollum04	-0.6650198386262455	0.29866024676719427	1268	20122	-0.417	-0.188	100	Democrat	House
members_of_congress	MH11720119	310310133	repstephenlynch	-0.5973763379342489	1.0504866935831427	897	20119	-0.35	0.038	100	Democrat	House
members_of_congress	MH11720107	22509548	darrellissa	1.2141547316266716	-0.49384449002328185	7575	20107	NA	NA	NA	Independent	House
members_of_congress	MH11720107	63650107	repdarrellissa	1.2141547316266716	-0.49384449002328185	7575	20107	NA	NA	NA	Independent	House
members_of_congress	MH11720104	29501253	repadamschiff	-0.8269743482781646	-0.8911191976165893	49542	20104	-0.349	-0.129	100	Democrat	House
members_of_congress	MS11720101	5558312	johnboozman	0.5899797856443769	1.8789133271561445	1769	20101	0.405	0.259	200	Republican	Senate
members_of_congress	MH11715616	442824717	reprichardneal	-0.6155216158692255	1.381147713435696	1016	15616	-0.417	-0.111	100	Democrat	House
members_of_congress	MH11715454	31801993	frankpallone	-0.5055482994382432	1.5516132694894929	1134	15454	-0.404	-0.164	100	Democrat	House
members_of_congress	MH11715448	15764644	speakerpelosi	-0.7603390256108798	-1.238185705754253	81816	15448	-0.49	-0.206	100	Democrat	House
members_of_congress	MH11715446	124224165	repfredupton	0.21932791010509808	1.614983475999466	927	15446	0.332	-0.379	200	Republican	House
members_of_congress	MH11715438	155669457	repdavideprice	-0.5078103510932056	1.0191012474785173	1007	15438	-0.343	-0.031	100	Democrat	House
members_of_congress	MH11715433	1276209702322438148	repkweisimfume	-0.7135991643372689	0.4798757719015653	124	15433	-0.448	-0.431	100	Democrat	House
members_of_congress	MH11715433	1191327658124165123	mfume4congress	-0.7135991643372689	0.4798757719015653	124	15433	-0.448	-0.431	100	Democrat	House
members_of_congress	MS11715424	7270292	jiminhofe	0.9572567992713077	0.9497353780416703	1472	15424	0.553	0.042	200	Republican	Senate
members_of_congress	MH11715410	252249233	reppeterdefazio	-0.5517194075765435	1.4000512895371853	1117	15410	-0.428	0.006	100	Democrat	House
members_of_congress	MS11715408	109071031	senatorcardin	-0.5250335124378847	1.2756883106047725	3382	15408	-0.319	-0.223	100	Democrat	Senate
members_of_congress	MH11715029	581141508	repmarcykaptur	-0.47165927654781165	1.3951803341896782	763	15029	-0.35	0.109	100	Democrat	House
members_of_congress	MS11715021	247334603	senatordurbin	-0.6916145609384836	0.28937660967484014	11871	15021	-0.348	-0.307	100	Democrat	Senate
members_of_congress	MS11715021	308794407	dickdurbin	-0.6916145609384836	0.28937660967484014	11871	15021	-0.348	-0.307	100	Democrat	Senate
members_of_congress	MH11715019	22523087	repjimcooper	-0.5455307011426553	0.5524661940091502	1068	15019	-0.163	-0.031	100	Democrat	House
members_of_congress	MS11715015	381577682	tomcarperforde	-0.4032158283247444	1.6022013347765793	2030	15015	-0.176	-0.221	100	Democrat	Senate
members_of_congress	MS11715015	249787913	senatorcarper	-0.4032158283247444	1.6022013347765793	2030	15015	-0.176	-0.221	100	Democrat	Senate
members_of_congress	MH11714873	22012091	leaderhoyer	-0.5515292092280168	1.0379038495118016	3700	14873	-0.38	0.117	100	Democrat	House
members_of_congress	MS11714871	250188760	ronwyden	-0.6826423893898045	0.5554422797329206	8641	14871	-0.33	-0.476	100	Democrat	Senate
members_of_congress	MS11714858	17494010	senschumer	-0.7496563829491345	-0.9037850957852829	45717	14858	-0.359	-0.404	100	Democrat	Senate
members_of_congress	MH11714854	550401754	rephalrogers	0.6366241659415484	2.2682058166456445	376	14854	0.337	0.113	200	Republican	House
members_of_congress	MS11714435	1129029661	edmarkey	-0.82397838017907	-0.057368193176244385	8747	14435	-0.512	-0.457	100	Democrat	Senate
members_of_congress	MS11714435	21406834	senmarkey	-0.82397838017907	-0.057368193176244385	8747	14435	-0.512	-0.457	100	Democrat	Senate
members_of_congress	MS11714307	242836537	senatorleahy	-0.6382967444487339	0.8457746569562214	5118	14307	-0.36	-0.12	100	Democrat	Senate
members_of_congress	MS11714226	10615232	chuckgrassley	1.0485892456969257	-0.6216327062751058	10527	14226	0.346	-0.068	200	Republican	Senate
members_of_congress	MH11714066	37007274	repdonyoung	0.44095432150422337	1.9799874187945328	480	14066	0.284	0.021	200	Republican	House
pundits	meta_1	281877818	Noahpinion	-0.613730414617793	-0.3948033388339002	4429	NA	NA	NA	NA	Independent	NA
pundits	meta_2	459872442	RadioFreeTom	-0.6831506562735005	-0.24703635047206385	11948	NA	NA	NA	NA	Independent	NA
pundits	meta_3	16106584	stillgray	1.6871929410411686	-1.3971891049062002	3430	NA	NA	NA	NA	Independent	NA
pundits	meta_4	2396910715	bourgeoisalien	-0.8089836011971026	-0.6681535917951896	1565	NA	NA	NA	NA	Independent	NA
pundits	meta_5	14298769	MollyJongFast	-0.8471063564242928	-0.4917307578126747	18602	NA	NA	NA	NA	Independent	NA
pundits	meta_6	592730371	JackPosobiec	1.7689733877114773	-1.6272151297363586	13162	NA	NA	NA	NA	Independent	NA
pundits	meta_7	11744152	yashar	-0.6906379933121617	-0.5521669038216039	20031	NA	NA	NA	NA	Independent	NA
pundits	meta_8	784575415457308672	TheRealHoarse	-0.8718411167894523	-0.3927934088977893	8836	NA	NA	NA	NA	Independent	NA
pundits	meta_9	15985111	emptywheel	-0.8108167002967286	-0.19124411490969173	7392	NA	NA	NA	NA	Independent	NA
pundits	meta_10	634734888	ParkerMolloy	-0.8763037074947245	-0.375623577376292	7971	NA	NA	NA	NA	Independent	NA
pundits	meta_11	15446531	mattyglesias	-0.705035400141439	-0.3820221559055321	15076	NA	NA	NA	NA	Independent	NA
pundits	meta_12	14372270	mcbyrne	-0.8251954391267123	0.1491065079645842	1040	NA	NA	NA	NA	Independent	NA
pundits	meta_13	21268897	joshtpm	-0.7443996733817173	-0.15611398415905892	10965	NA	NA	NA	NA	Independent	NA
pundits	meta_14	393469195	redsteeze	1.4657614874316283	-1.0307219505602105	5083	NA	NA	NA	NA	Independent	NA
pundits	meta_15	15976705	Amy_Siskind	-0.8616213664761735	-0.3199140606373073	13872	NA	NA	NA	NA	Independent	NA
pundits	meta_16	18089606	kurtschlichter	1.7641328300177492	-1.135847122720435	5488	NA	NA	NA	NA	Independent	NA
pundits	meta_17	358545917	Cernovich	1.4770946572218304	-1.3944765157445773	8795	NA	NA	NA	NA	Independent	NA
pundits	meta_18	121489431	CharlesPPierce	-0.8222546681694172	-0.16137050032182537	7390	NA	NA	NA	NA	Independent	NA
pundits	meta_19	1097291030	ConnorSouthard	-0.8195839665323785	-0.6813229338509211	618	NA	NA	NA	NA	Independent	NA
pundits	meta_20	829715365223682048	BethLynch2020	-0.8702182992979958	-0.5581134980314824	1061	NA	NA	NA	NA	Independent	NA
pundits	meta_21	764187379	RachelBitecofer	-0.8354536429876787	-0.22528988592569982	4270	NA	NA	NA	NA	Independent	NA
pundits	meta_22	100250921	scottlincicome	0.1753998650663049	-0.03916804309406628	1394	NA	NA	NA	NA	Independent	NA
pundits	meta_23	467726691	CheriJacobus	-0.6980040363794892	0.08127616475030826	4108	NA	NA	NA	NA	Independent	NA
pundits	meta_24	21733692	WajahatAli	-0.830365679584288	-0.18097747267193148	6971	NA	NA	NA	NA	Independent	NA
pundits	meta_25	49698134	JoyAnnReid	-0.8490984403778171	-0.7992701123439299	46622	NA	NA	NA	NA	Independent	NA
pundits	meta_26	16523905	robbystarbuck	1.875454002519224	-1.3534986245823328	3118	NA	NA	NA	NA	Independent	NA
pundits	meta_27	215207998	kurteichenwald	-0.8092138655414318	-0.3434138457630625	16340	NA	NA	NA	NA	Independent	NA
pundits	meta_28	3223426134	SethAbramson	-0.8488868157921033	-0.5942217408478151	23304	NA	NA	NA	NA	Independent	NA
pundits	meta_29	75797367	dandrezner	-0.6651576465974458	0.016883774663243735	4634	NA	NA	NA	NA	Independent	NA
pundits	meta_30	48012011	LPDonovan	-0.01286874062403363	0.1781525414331968	846	NA	NA	NA	NA	Independent	NA
pundits	meta_31	14529929	jaketapper	-0.6317744472403337	-0.9322976039477843	65072	NA	NA	NA	NA	Independent	NA
pundits	meta_32	386001751	KT_So_It_Goes	-0.63860796596975955	-0.23312024652205157	2045	NA	NA	NA	NA	Independent	NA
pundits	meta_33	22429979	nycsouthpaw	-0.7951613381778558	-0.13062378278918235	6791	NA	NA	NA	NA	Independent	NA
pundits	meta_34	18839937	Popehat	-0.5962909961984162	-0.407158941123429	7499	NA	NA	NA	NA	Independent	NA
pundits	meta_35	22891564	chrisgeidner	-0.7078362221465908	-0.007520295236168035	5786	NA	NA	NA	NA	Independent	NA
pundits	meta_36	14247236	funder	-0.8434842745288631	-0.41376484955563153	16788	NA	NA	NA	NA	Independent	NA
pundits	meta_37	13524182	daveweigel	-0.645689827395147	-0.2734200554916574	18765	NA	NA	NA	NA	Independent	NA
pundits	meta_38	913252447	CarlBeijer	-0.8457050298444262	-0.5623448646005302	892	NA	NA	NA	NA	Independent	NA
pundits	meta_39	16912124	ericgarland	-0.8214296419841535	-0.1258863696729365	7067	NA	NA	NA	NA	Independent	NA
pundits	meta_40	2496925550	Econ_Marshall	-0.7717015766953964	-0.17309856257985176	900	NA	NA	NA	NA	Independent	NA
pundits	meta_41	373522445	BradMossEsq	-0.733150329503989	0.3406723398057552	3299	NA	NA	NA	NA	Independent	NA
pundits	meta_42	1483064670	EmilyGorcenski	-0.8815616596445804	-0.37744649262715474	2293	NA	NA	NA	NA	Independent	NA
pundits	meta_43	161163311	EsotericCD	0.4784495613411198	-0.18350279687434976	1513	NA	NA	NA	NA	Independent	NA
